,Date,low,high,open,close,volume,Funding Rate,FRbin,Pricebin,FR1day,FR1day%,FR5day,FR5day%,Price1day,Price1day%,Price5day,Price5day%
385,2017-06-04,2469.98,2556.1,2548.3,2521.36,13820.79309963,0.06,4.0,0,-0.12179999999999999,-2.03,-0.28883333333333333,-4.813888888888889,-42.90000000000009,-0.01678338093188846,219.2199999999998,0.08576346778295052
386,2017-06-05,2517.02,2698.0,2521.43,2698.0,13599.76890434,0.21720000000000003,4.0,0,0.15720000000000003,0.7237569060773481,0.25860000000000005,1.19060773480663,141.9000000000001,0.052594514455152,359.09000000000015,0.1330948851000742
387,2017-06-06,2674.69,2938.55,2698.0,2871.29,28609.64698371,0.375,4.0,1,0.15779999999999997,0.4207999999999999,0.365,0.9733333333333333,240.55000000000018,0.08186010107025579,450.5500000000002,0.15332391825900535
388,2017-06-07,2598.7,2885.0,2871.29,2685.64,19476.18369094,0.3396333333333333,4.0,1,-0.03536666666666671,-0.10413190695848479,0.2559666666666666,0.7536559034252625,-53.55000000000018,-0.018561525129982732,406.0100000000002,0.14073136915077997
389,2017-06-08,2611.41,2808.78,2690.02,2799.73,13453.68915971,0.01,3.0,1,-0.3296333333333333,-32.963333333333324,-0.17179999999999998,-17.179999999999996,-76.2199999999998,-0.027136336772548862,209.7800000000002,0.07468723075498977
390,2017-06-09,2786.2,2861.58,2799.76,2811.39,11440.33561555,0.22306666666666666,4.0,1,0.21306666666666665,0.9551703526598924,0.16306666666666667,0.7310221159593545,52.79999999999973,0.018451345061119985,305.48,0.10675221381195005
391,2017-06-10,2801.25,2942.04,2811.37,2931.15,18734.85190549,0.13456666666666667,4.0,1,-0.0885,-0.6576665840971018,-0.08263333333333336,-0.6140698538518704,80.46000000000004,0.027348370518415807,244.03999999999996,0.08294924610134463
392,2017-06-11,2881.0,2998.99,2931.16,2998.98,16295.4930364,0.3145,4.0,1,0.17993333333333333,0.5721250662427133,-0.0605,-0.19236883942766295,56.94999999999982,0.018989726541268834,60.4399999999996,0.020153451662059427
393,2017-06-12,2463.89,2999.99,2998.98,2655.71,38941.18214331,0.11413333333333332,4.0,1,-0.2003666666666667,-1.7555490654205612,-0.22549999999999998,-1.9757593457943925,1.0,0.00033333444444814817,114.98999999999978,0.038330127767092485
394,2017-06-13,2649.47,2798.99,2654.36,2709.01,19716.97419151,-0.04003333333333333,0.0,0,-0.15416666666666665,3.850957535387177,-0.05003333333333333,1.2497918401332224,-201.0,-0.07181161776212135,-9.790000000000418,-0.0034976902382646666
395,2017-06-14,2330.0,2827.0,2709.02,2432.21,28257.13485767,-0.15403333333333336,0.0,1,-0.11400000000000002,0.7400995455529107,-0.3771,2.4481713914737067,28.01000000000022,0.009908029713477262,-34.57999999999993,-0.012232048107534463
396,2017-06-15,2050.0,2525.0,2432.21,2409.98,42025.04188091,-0.23206666666666664,0.0,0,-0.07803333333333329,0.33625395001436353,-0.3666333333333333,1.579862108589486,-302.0,-0.1196039603960396,-417.03999999999996,-0.16516435643564356
397,2017-06-16,2287.84,2524.65,2409.98,2480.43,21891.95771822,-0.3223,0.0,0,-0.09023333333333333,0.2799669045402834,-0.6368,1.9757989450822218,-0.34999999999990905,-0.00013863307785233955,-474.3399999999997,-0.18788346899570224
398,2017-06-17,2413.96,2679.24,2480.44,2634.94,17601.3141096,-0.20896666666666666,0.0,0,0.11333333333333331,-0.5423512521933321,-0.3231,1.5461796139735204,154.5899999999997,0.05769919828010917,-320.75,-0.11971678535704156
399,2017-06-18,2455.01,2670.0,2634.94,2515.25,13831.60864849,-0.0299,0.0,0,0.17906666666666665,-5.988851727982162,0.010133333333333331,-0.33890746934225185,-9.239999999999782,-0.003460674157303289,-128.98999999999978,-0.04831086142322089
400,2017-06-19,2481.92,2597.0,2515.25,2596.98,13928.55868512,0.013866666666666666,3.0,0,0.04376666666666666,3.15625,0.16790000000000002,12.108173076923078,-73.0,-0.0281093569503273,-230.0,-0.08856372737774355
401,2017-06-20,2585.42,2776.95,2596.99,2725.08,19230.12622071,0.0526,4.0,0,0.038733333333333335,0.7363751584283904,0.2846666666666666,5.411913814955639,179.94999999999982,0.06480131079061555,251.94999999999982,0.09072903725310136
402,2017-06-21,2559.51,2781.59,2725.11,2643.35,18065.09195302,0.1233,4.0,0,0.07070000000000001,0.5733982157339822,0.4456,3.613949716139497,4.640000000000327,0.0016681106848961662,256.94000000000005,0.09237162917611871
403,2017-06-22,2598.0,2724.69,2643.33,2679.99,12179.55378226,0.03626666666666667,4.0,0,-0.08703333333333334,-2.3998161764705883,0.24523333333333333,6.7619485294117645,-56.90000000000009,-0.020883109638160705,45.45000000000027,0.01668079671448872
404,2017-06-23,2665.0,2743.0,2679.93,2690.76,9674.14014661,0.034300000000000004,4.0,0,-0.001966666666666665,-0.057337220602526676,0.06420000000000001,1.8717201166180757,18.309999999999945,0.006675173168064144,73.0,0.026613197229310975
405,2017-06-24,2503.05,2718.37,2690.76,2574.84,12808.47796498,-0.03333333333333333,0.0,0,-0.06763333333333334,2.0290000000000004,-0.0472,1.416,-24.63000000000011,-0.009060576742680397,121.36999999999989,0.044648079547670076
406,2017-06-25,2430.05,2625.0,2574.86,2505.61,13739.17133582,-0.10709999999999999,0.0,0,-0.07376666666666665,0.6887643946467474,-0.15969999999999998,1.4911297852474323,-93.36999999999989,-0.035569523809523766,-151.94999999999982,-0.057885714285714214
407,2017-06-26,2258.34,2563.9,2505.61,2407.91,20262.76215295,-0.09770000000000001,0.0,0,0.009399999999999978,-0.09621289662231297,-0.22100000000000003,2.2620266120777894,-61.09999999999991,-0.023830882639728504,-217.69000000000005,-0.08490580755879716
408,2017-06-27,2264.0,2575.75,2407.91,2575.75,22151.51962082,-0.16146666666666665,0.0,0,-0.06376666666666664,0.3949215524360032,-0.19773333333333332,1.2246077621800167,11.849999999999909,0.0046006017664757485,-148.94000000000005,-0.05782393477627878
409,2017-06-28,2457.0,2605.0,2573.22,2553.12,16240.95462101,-0.36116666666666664,0.0,0,-0.1997,0.5529303184125519,-0.39546666666666663,1.0949700046146746,29.25,0.011228406909788867,-138.0,-0.05297504798464491
410,2017-06-29,2506.1,2591.98,2553.13,2530.0,9048.16102048,-0.26753333333333335,0.0,0,0.09363333333333329,-0.3499875404933963,-0.23420000000000002,0.875404933964615,-13.019999999999982,-0.0050231869073063765,-126.38999999999987,-0.04876195032369072
411,2017-06-30,2446.2,2554.01,2531.16,2455.19,11860.9594359,-0.10146666666666666,0.0,0,0.1660666666666667,-1.6366622864651776,0.0056333333333333235,-0.05551905387647822,-37.9699999999998,-0.014866817279493736,-70.98999999999978,-0.02779550589073644
412,2017-07-01,2400.0,2515.0,2455.19,2423.63,8448.08879856,-0.25066666666666665,0.0,0,-0.1492,0.5952127659574469,-0.15296666666666664,0.6102393617021276,-39.01000000000022,-0.015510934393638258,-48.90000000000009,-0.019443339960238604
413,2017-07-02,2385.0,2545.0,2424.08,2516.66,9098.28919886,-0.18726666666666666,0.0,0,0.06339999999999998,-0.3385546457814168,-0.025800000000000017,0.13777144891420443,30.0,0.011787819253438114,-30.75,-0.012082514734774067
414,2017-07-03,2479.75,2584.78,2515.37,2542.41,10045.8328211,-0.0097,1.0,0,0.17756666666666665,-18.305841924398624,0.35146666666666665,-36.233676975945016,39.7800000000002,0.015390091226332685,-20.2199999999998,-0.007822716053203676
415,2017-07-04,2542.18,2636.1,2542.41,2602.0,10680.56522172,0.06916666666666667,4.0,0,0.07886666666666667,1.1402409638554216,0.3367,4.867951807228915,51.31999999999971,0.019468153711922807,44.11999999999989,0.016736846098402904
416,2017-07-05,2551.06,2630.24,2602.0,2616.96,10183.63010323,-0.030766666666666668,0.0,0,-0.09993333333333333,3.2481040086673887,0.0707,-2.2979414951245936,-5.860000000000127,-0.0022279335726017886,76.22999999999956,0.02898214611594363
417,2017-07-06,2580.69,2623.54,2616.96,2604.84,8207.99657687,-0.0013000000000000002,1.0,0,0.02946666666666667,-22.666666666666664,0.24936666666666665,-191.8205128205128,-6.699999999999818,-0.0025538013523711545,108.53999999999996,0.04137158190841381
418,2017-07-07,2472.0,2607.61,2604.89,2501.15,11640.78157115,-0.15586666666666665,0.0,0,-0.15456666666666666,0.9916595380667237,0.03140000000000001,-0.2014542343883662,-15.929999999999836,-0.006109042379803665,62.61000000000013,0.02401049236657327
419,2017-07-08,2471.22,2563.5,2501.15,2561.11,7869.88131277,0.006100000000000001,3.0,0,0.16196666666666665,26.551912568306,0.0158,2.5901639344262293,-44.11000000000013,-0.017206943631753513,-21.2800000000002,-0.008301150770431129
420,2017-07-09,2500.0,2579.84,2560.84,2508.99,5647.43426949,-0.12760000000000002,0.0,0,-0.1337,1.0478056426332287,-0.1967666666666667,1.5420585161964473,16.340000000000146,0.0063337261225502916,-56.25999999999976,-0.02180755395683444
421,2017-07-10,2250.0,2523.0,2508.0,2331.05,15554.0050949,-0.05483333333333334,0.0,0,0.07276666666666667,-1.327051671732523,-0.02406666666666667,0.4389057750759879,-56.840000000000146,-0.022528735632183966,-107.23999999999978,-0.04250495441934197
422,2017-07-11,2265.0,2410.0,2330.93,2310.01,15670.55064724,-0.08153333333333333,0.0,0,-0.026699999999999995,0.32747342600163526,-0.08023333333333334,0.9840556009811938,-113.0,-0.04688796680497925,-213.53999999999996,-0.0886058091286307
423,2017-07-12,2250.0,2415.0,2310.0,2383.42,13834.47197463,-0.0393,0.0,0,0.04223333333333333,-1.0746395250212044,0.11656666666666665,-2.9660729431721795,5.0,0.002070393374741201,-192.61000000000013,-0.07975569358178058
424,2017-07-13,2308.14,2416.79,2384.35,2340.0,9541.53943311,-0.15006666666666665,0.0,0,-0.11076666666666665,0.7381163927143491,-0.15616666666666665,1.0406486006219458,1.7899999999999636,0.0007406518563880037,-146.71000000000004,-0.06070448818474093
425,2017-07-14,2150.0,2349.28,2340.0,2217.24,13549.1778099,-0.13863333333333333,0.0,0,0.011433333333333323,-0.08247174801635002,-0.011033333333333312,0.07958643904784789,-67.50999999999976,-0.02873646393788725,-230.55999999999995,-0.0981407069399986
426,2017-07-15,1964.31,2224.82,2217.02,1964.31,16334.68864717,-0.08953333333333334,0.0,0,0.04909999999999999,-0.5483991064780341,-0.0347,0.3875651526433358,-124.46000000000004,-0.055941604264614676,-298.17999999999984,-0.13402432556341629
427,2017-07-16,1758.2,2043.94,1964.33,1911.78,21740.89274035,0.15883333333333335,4.0,0,0.24836666666666668,1.5636935991605456,0.24036666666666667,1.5133263378803776,-180.8800000000001,-0.08849574840748756,-366.05999999999995,-0.17909527676937675
428,2017-07-17,1909.58,2238.07,1911.79,2235.19,21436.7645371,0.13943333333333333,4.0,0,-0.01940000000000003,-0.13913459239780082,0.17873333333333333,1.2818551278986374,194.1300000000001,0.0867399143011613,-176.92999999999984,-0.07905472125536726
429,2017-07-18,2134.37,2393.43,2235.14,2308.15,23795.59414253,-0.015333333333333332,0.0,0,-0.15476666666666666,10.093478260869565,0.13473333333333332,-8.78695652173913,155.35999999999967,0.06491102727048616,-23.360000000000127,-0.00976005147424413
430,2017-07-19,2216.0,2396.0,2307.48,2258.99,18567.47611252,-0.14703333333333332,0.0,0,-0.13169999999999998,0.8957152573112672,-0.00839999999999999,0.057129902516436126,2.5700000000001637,0.001072621035058499,46.7199999999998,0.019499165275459016
431,2017-07-20,2258.99,2957.0,2258.99,2873.48,36509.30587417,-0.0013666666666666688,1.0,1,0.14566666666666667,-106.58536585365837,0.08816666666666667,-64.51219512195112,561.0,0.1897193101115996,732.1799999999998,0.24760906323976997
432,2017-07-21,2608.27,2880.0,2873.45,2657.45,23062.18542954,0.04673333333333333,4.0,1,0.0481,1.029243937232525,-0.11210000000000003,-2.398716119828817,-77.0,-0.02673611111111111,836.06,0.2902986111111111
433,2017-07-22,2646.95,2869.88,2661.05,2825.27,12225.61763679,0.2416,4.0,1,0.1948666666666667,0.8065673289183224,0.10216666666666668,0.4228752759381899,-10.11999999999989,-0.0035262798444533885,631.81,0.2201520621071264
434,2017-07-23,2691.0,2848.0,2825.27,2754.28,10194.97475019,0.02836666666666666,4.0,1,-0.21323333333333336,-7.517038777908345,0.043699999999999996,1.5405405405405406,-21.88000000000011,-0.00768258426966296,454.57000000000016,0.15961025280898883
435,2017-07-24,2726.8,2799.2,2755.19,2762.26,8105.64511248,0.03713333333333333,4.0,0,0.00876666666666667,0.23608617594254946,0.18416666666666665,4.959605026929982,-48.80000000000018,-0.017433552443555368,403.1999999999998,0.1440411546156044
436,2017-07-25,2449.69,2782.44,2761.68,2564.0,19195.82260736,0.04873333333333333,4.0,0,0.0116,0.23803009575923392,0.0501,1.0280437756497949,-16.759999999999764,-0.00602349017409172,-174.55999999999995,-0.0627363033883929
437,2017-07-26,2403.0,2614.0,2564.0,2525.99,13019.03454142,-0.1399,0.0,0,-0.18863333333333332,1.3483440552775792,-0.18663333333333332,1.3340481296163926,-168.44000000000005,-0.06443764345830147,-266.0,-0.10175975516449885
438,2017-07-27,2514.1,2686.2,2525.98,2664.99,10034.52706572,-0.13653333333333334,0.0,0,0.0033666666666666567,-0.024658203124999927,-0.3781333333333333,2.76953125,72.19999999999982,0.02687811778720863,-183.6800000000003,-0.06837912292457758
439,2017-07-28,2655.55,2825.11,2664.99,2786.07,17189.24674204,-0.11743333333333333,0.0,1,0.019100000000000006,-0.1626454726085723,-0.14579999999999999,1.2415554924780017,138.9100000000003,0.049169766840937275,-22.889999999999873,-0.008102339377935681
440,2017-07-29,2656.0,2790.99,2786.07,2700.21,9860.13224068,-0.17236666666666667,0.0,0,-0.054933333333333334,0.3187004447882421,-0.2095,1.2154322181396249,-34.120000000000346,-0.012225052759056948,-8.210000000000036,-0.00294160853317283
441,2017-07-30,2500.0,2739.98,2700.2,2723.99,8460.182768,-0.27496666666666664,0.0,0,-0.10259999999999997,0.37313613771366216,-0.3237,1.177233604073221,-51.00999999999976,-0.01861692421112554,-42.460000000000036,-0.015496463477835619
442,2017-07-31,2700.0,2900.0,2723.99,2856.88,11462.1802407,-0.2936,0.0,1,-0.01863333333333339,0.06346503178928266,-0.15370000000000003,0.5235013623978202,160.01999999999998,0.05517931034482758,286.0,0.09862068965517241
443,2017-08-01,2676.01,2925.0,2856.89,2732.59,9772.96947501,-0.3379666666666667,0.0,1,-0.044366666666666665,0.13127527369563072,-0.20143333333333335,0.5960153861327547,25.0,0.008547008547008548,238.80000000000018,0.0816410256410257
444,2017-08-02,2650.0,2758.06,2731.6,2699.9,8422.27537735,-0.08306666666666666,0.0,0,0.2549,-3.068619582664527,0.03436666666666667,-0.41372391653290536,-166.94000000000005,-0.06052805232663541,-67.05000000000018,-0.024310566122564478
445,2017-08-03,2699.89,2799.0,2699.9,2787.02,7425.95745626,-0.016533333333333334,0.0,0,0.06653333333333333,-4.024193548387097,0.15583333333333332,-9.42540322580645,40.940000000000055,0.014626652375848537,8.010000000000218,0.002861736334405223
446,2017-08-04,2760.0,2877.79,2787.05,2857.34,7714.98047973,0.006233333333333334,3.0,1,0.022766666666666668,3.6524064171122994,0.28119999999999995,45.11229946524063,78.78999999999996,0.027378648198791423,137.80999999999995,0.04788744140468899
447,2017-08-05,2857.34,3335.0,2857.34,3243.49,21614.60061123,0.26036666666666664,4.0,1,0.2541333333333333,0.9760594034054539,0.5539666666666667,2.12764050697734,457.21000000000004,0.1370944527736132,435.0,0.13043478260869565
448,2017-08-06,3150.0,3278.42,3243.5,3222.22,8666.20078218,0.2902666666666667,4.0,1,0.029900000000000038,0.10300872760679848,0.6282333333333334,2.1643316490583375,-56.57999999999993,-0.017258313455872015,353.4200000000001,0.10780192897798331
449,2017-08-07,3190.0,3416.0,3222.22,3398.23,11325.4162028,0.06446666666666666,4.0,1,-0.2258,-3.5025853154084805,0.14753333333333332,2.2885211995863495,137.57999999999993,0.040275175644028084,657.94,0.19260538641686184
450,2017-08-08,3349.91,3489.0,3398.23,3422.43,16014.00638269,0.02726666666666667,4.0,1,-0.03719999999999998,-1.3643031784841066,0.043800000000000006,1.6063569682151588,73.0,0.020922900544568645,690.0,0.19776440240756663
451,2017-08-09,3232.62,3428.29,3423.28,3342.8,13076.14627076,0.01,3.0,1,-0.017266666666666673,-1.7266666666666672,0.0037666666666666664,0.37666666666666665,-60.710000000000036,-0.017708536909071298,550.5,0.16057568058711486
452,2017-08-10,3317.0,3448.0,3342.8,3444.98,9348.35914865,-0.014199999999999997,0.0,1,-0.0242,1.7042253521126762,-0.2745666666666666,19.335680751173708,19.710000000000036,0.005716357308584697,113.0,0.03277262180974478
453,2017-08-11,3416.86,3725.0,3444.98,3656.15,15315.75236128,-0.05273333333333333,0.0,1,-0.038533333333333336,0.7307206068268016,-0.343,6.504424778761062,277.0,0.07436241610738255,446.5799999999999,0.11988724832214763
454,2017-08-12,3622.87,3974.0,3656.14,3874.0,18972.1433559,-0.021933333333333336,0.0,1,0.030799999999999998,-1.404255319148936,-0.08639999999999999,3.939209726443768,249.0,0.0626572722697534,558.0,0.1404126824358329
455,2017-08-13,3850.0,4200.0,3874.0,4060.47,23522.1419857,0.1337,4.0,1,0.15563333333333335,1.1640488656195462,0.10643333333333334,0.7960608327100474,226.0,0.05380952380952381,711.0,0.1692857142857143
456,2017-08-14,3985.01,4328.0,4060.47,4320.6,20059.96196841,0.18639999999999998,4.0,1,0.05269999999999997,0.2827253218884119,0.17639999999999997,0.946351931330472,128.0,0.029574861367837338,899.71,0.2078812384473198
457,2017-08-15,3807.14,4434.42,4320.53,4159.93,32018.16155552,0.15273333333333333,4.0,1,-0.03366666666666665,-0.22042776080314264,0.16693333333333332,1.0929725010912266,106.42000000000007,0.023998628907500884,986.4200000000001,0.2224462274660497
458,2017-08-16,3928.82,4385.5,4159.93,4370.01,17969.62620634,-0.005066666666666666,1.0,1,-0.1578,31.144736842105264,0.04766666666666667,-9.407894736842106,-48.92000000000007,-0.01115494242389695,660.5,0.15060996465625356
459,2017-08-17,4180.0,4469.0,4370.01,4280.01,19980.89160504,0.23939999999999997,4.0,1,0.24446666666666664,1.0211640211640212,0.2613333333333333,1.0916179337231968,83.5,0.018684269411501454,495.0,0.11076303423584695
460,2017-08-18,3960.47,4350.0,4280.01,4101.72,20823.05141554,-0.007166666666666666,1.0,1,-0.24656666666666663,34.4046511627907,-0.14086666666666667,19.655813953488373,-119.0,-0.02735632183908046,150.0,0.034482758620689655
461,2017-08-19,4000.0,4186.1,4101.72,4157.41,10502.74082464,-0.004866666666666662,1.0,1,0.0023000000000000034,-0.4726027397260285,-0.19126666666666664,39.301369863013726,-163.89999999999964,-0.039153388595590075,-141.89999999999964,-0.033897900193497435
462,2017-08-20,4044.52,4190.21,4157.41,4050.99,8331.87235879,0.27509999999999996,4.0,1,0.27996666666666664,1.0176905367745064,0.12236666666666662,0.44480794862474243,4.109999999999673,0.0009808577613054411,-244.21000000000004,-0.05828108853732868
463,2017-08-21,3950.88,4089.99,4050.99,4002.0,12417.65707555,0.05046666666666667,4.0,1,-0.2246333333333333,-4.45112285336856,0.05553333333333333,1.1003963011889035,-100.22000000000025,-0.024503727392976574,-295.5100000000002,-0.0722520103961135
464,2017-08-22,3583.46,4145.0,4002.0,4092.0,21922.49731034,-0.16656666666666667,0.0,1,-0.21703333333333333,1.302981789073444,-0.40596666666666664,2.4372623574144483,55.01000000000022,0.013271411338962659,-324.0,-0.0781664656212304
465,2017-08-23,4058.26,4247.88,4092.0,4143.49,11746.0041498,0.1738333333333333,4.0,1,0.3404,1.958197507190796,0.18099999999999997,1.0412272291466922,102.88000000000011,0.02421913990037386,-102.11999999999989,-0.024040227125060005
466,2017-08-24,4112.76,4349.99,4142.5,4312.03,10247.98420911,0.08966666666666667,4.0,1,-0.08416666666666664,-0.9386617100371744,0.09453333333333333,1.0542750929368028,102.10999999999967,0.023473617180729076,163.88999999999942,0.03767594868034166
467,2017-08-25,4284.01,4453.9,4312.03,4360.0,10918.77972836,0.12223333333333335,4.0,1,0.032566666666666674,0.2664303245159531,-0.1528666666666666,-1.2506135805835825,103.90999999999985,0.023330115179954616,263.6899999999996,0.05920429286692553
468,2017-08-26,4260.01,4374.39,4360.0,4344.32,6146.47876206,-0.038933333333333334,0.0,1,-0.16116666666666668,4.139554794520548,-0.08940000000000001,2.296232876712329,-79.50999999999931,-0.018176248574086742,284.40000000000055,0.06501477920350049
469,2017-08-27,4309.87,4392.0,4344.32,4340.11,7041.34420177,0.061833333333333344,4.0,1,0.10076666666666667,1.6296495956873314,0.22840000000000002,3.6938005390835578,17.609999999999673,0.00400956284152998,247.0,0.05623861566484517
470,2017-08-28,4200.0,4396.0,4343.5,4384.99,10452.60382073,-0.0774,0.0,1,-0.13923333333333335,1.798880275624462,-0.2512333333333333,3.2459086993970714,4.0,0.0009099181073703367,148.1199999999999,0.03369426751592354
471,2017-08-29,4350.0,4656.83,4384.99,4599.0,14509.95812379,0.11900000000000001,4.0,1,0.19640000000000002,1.650420168067227,0.029333333333333336,0.24649859943977592,260.8299999999999,0.05601020436648964,306.84000000000015,0.06589031594453741
472,2017-08-30,4500.55,4635.21,4599.01,4581.98,10383.4343046,0.2216,4.0,1,0.10259999999999998,0.46299638989169667,0.09936666666666664,0.4484055354993982,-21.61999999999989,-0.004664297841953199,181.3100000000004,0.03911581136561243
473,2017-08-31,4580.84,4769.03,4581.98,4743.94,13628.46777811,0.0567,4.0,1,-0.1649,-2.9082892416225747,0.09563333333333333,1.6866549088771312,133.8199999999997,0.028060213502536097,394.6399999999994,0.08275058030668699
474,2017-09-01,4706.0,4948.0,4743.94,4947.99,16762.80580838,0.0035,2.0,1,-0.0532,-15.2,-0.05833333333333334,-16.666666666666668,178.97000000000025,0.036170169765561894,556.0,0.11236863379143087
475,2017-09-02,4500.0,4980.0,4948.0,4649.99,19577.18874549,-0.08806666666666667,0.0,1,-0.09156666666666667,1.0397426192278578,-0.010666666666666672,0.12112036336109014,32.0,0.00642570281124498,584.0,0.11726907630522089
476,2017-09-03,4524.0,4749.99,4642.39,4626.05,11569.36076538,-0.15209999999999999,0.0,1,-0.06403333333333332,0.42099495945649784,-0.2711,1.7823800131492442,-230.01000000000022,-0.04842325983844181,93.15999999999985,0.01961267286878496
477,2017-09-04,4234.16,4628.05,4626.05,4498.25,20518.88448285,-0.0755,0.0,1,0.07659999999999999,-1.014569536423841,-0.2971,3.935099337748344,-121.9399999999996,-0.026348029947818107,-7.1599999999998545,-0.0015470878663799773
478,2017-09-05,4242.38,4514.95,4498.46,4432.51,17315.43019201,-0.25,0.0,1,-0.1745,0.698,-0.3067,1.2268,-113.10000000000036,-0.025050111296913667,-254.07999999999993,-0.05627526329195228
479,2017-09-06,4431.0,4692.0,4432.51,4616.18,16174.30433105,-0.016066666666666674,0.0,1,0.23393333333333333,-14.560165975103727,-0.019566666666666673,1.2178423236514522,177.05000000000018,0.03773444160272808,-256.0,-0.05456095481670929
480,2017-09-07,4475.01,4665.44,4616.18,4624.18,8455.04147983,0.011166666666666667,3.0,1,0.02723333333333334,2.438805970149254,0.09923333333333334,8.886567164179105,-26.5600000000004,-0.005692924997427982,-314.5600000000004,-0.06742343701773047
481,2017-09-08,4140.0,4679.99,4624.18,4350.0,22102.7184586,-0.078,0.0,1,-0.08916666666666667,1.1431623931623933,0.07409999999999999,-0.9499999999999998,14.550000000000182,0.003108981002096197,-70.0,-0.014957296917301107
482,2017-09-09,4180.0,4449.95,4350.0,4334.36,10073.89558667,-0.2220333333333333,0.0,1,-0.1440333333333333,0.6487013961867586,-0.1465333333333333,0.6599609668217984,-230.03999999999996,-0.05169496286475128,-178.10000000000036,-0.04002292160586082
483,2017-09-10,4139.0,4349.99,4334.36,4251.36,10078.69985674,-0.15156666666666666,0.0,1,0.07046666666666665,-0.4649219265449746,0.09843333333333334,-0.6494391906751705,-99.96000000000004,-0.022979363170949826,-164.96000000000004,-0.03792192625730175
484,2017-09-11,4111.14,4365.0,4251.36,4210.72,9068.25507562,0.01,3.0,1,0.16156666666666666,16.156666666666666,0.026066666666666675,2.6066666666666674,15.010000000000218,0.003438717067583097,-327.0,-0.07491408934707904
485,2017-09-12,4080.0,4375.37,4210.72,4164.52,12373.3985777,-0.040766666666666666,0.0,1,-0.05076666666666667,1.2452984464431727,-0.05193333333333333,1.2739165985282093,10.36999999999989,0.0023700852727883337,-290.0699999999997,-0.06629610752919175
486,2017-09-13,3726.0,4174.53,4164.52,3855.32,22842.53225552,-0.17223333333333332,0.0,1,-0.13146666666666665,0.7633055931875362,-0.09423333333333332,0.5471259918714921,-200.84000000000015,-0.04811080528826003,-505.46000000000004,-0.12108189424917298
487,2017-09-14,3230.05,3923.0,3855.61,3250.4,36363.92501211,-0.05556666666666666,0.0,1,0.11666666666666667,-2.0995800839832035,0.16646666666666665,-2.9958008398320337,-251.52999999999975,-0.0641167473872036,-526.9499999999998,-0.13432322202396121
488,2017-09-15,2975.01,3894.48,3249.99,3740.02,54488.48241948,-0.13526666666666667,0.0,1,-0.07970000000000002,0.5892065056678167,0.01629999999999998,-0.12050271069492346,-28.519999999999982,-0.0073231856371068745,-455.50999999999976,-0.11696298350485809
489,2017-09-16,3600.0,4042.98,3740.02,3726.51,19031.68597217,-0.2703666666666667,0.0,1,-0.13510000000000003,0.4996917765996795,-0.2803666666666667,1.0369868080384663,148.5,0.03673033257646587,-322.02,-0.07964916967187569
490,2017-09-17,3475.64,3841.0,3726.51,3719.97,11718.88020167,0.037066666666666664,4.0,1,0.30743333333333334,8.29406474820144,0.07783333333333334,2.0998201438848922,-201.98000000000002,-0.0525852642541005,-534.3699999999999,-0.1391226243165842
491,2017-09-18,3717.56,4130.0,3719.98,4100.0,16906.72338998,0.036166666666666666,4.0,1,-0.000899999999999998,-0.024884792626728058,0.20839999999999997,5.76221198156682,289.0,0.06997578692493947,-44.529999999999745,-0.010782082324455143
492,2017-09-19,3850.44,4125.22,4100.0,3910.11,13781.15538642,0.0059,3.0,1,-0.030266666666666667,-5.129943502824859,0.06146666666666666,10.418079096045197,-4.779999999999745,-0.0011587260800635468,202.22000000000025,0.04902041588085005
493,2017-09-20,3850.01,4044.0,3910.11,3872.06,9910.40111429,-0.01693333333333333,0.0,1,-0.02283333333333333,1.3484251968503937,0.11833333333333335,-6.9881889763779546,-81.22000000000025,-0.020084075173096006,149.51999999999998,0.03697329376854599
494,2017-09-21,3571.0,3903.57,3872.07,3617.47,14978.48542601,-0.08706666666666667,0.0,1,-0.07013333333333334,0.8055130168453293,0.18330000000000002,-2.105283307810107,-140.42999999999984,-0.03597476156441407,-139.40999999999985,-0.0357134622922094
495,2017-09-22,3509.79,3767.77,3617.47,3619.01,12649.02130076,-0.12896666666666665,0.0,1,-0.04189999999999998,0.32489015249418446,-0.1660333333333333,1.2874127681571466,-135.80000000000018,-0.036042539751630326,-73.23000000000002,-0.019435899749719335
496,2017-09-23,3580.0,3818.89,3619.01,3787.33,6595.93530667,-0.055299999999999995,0.0,1,0.07366666666666666,-1.3321277878239903,-0.09146666666666667,1.6540084388185656,51.11999999999989,0.01338608862784733,-311.1100000000001,-0.08146608045793415
497,2017-09-24,3630.01,3789.36,3787.33,3669.01,4692.79090244,-0.12696666666666664,0.0,1,-0.07166666666666666,0.5644526122341822,-0.13286666666666663,1.0464688894723024,-29.529999999999745,-0.007792872675069074,-335.8600000000001,-0.08863238119365806
498,2017-09-25,3669.01,3969.37,3669.01,3919.78,9583.73758911,0.015666666666666662,3.0,1,0.1426333333333333,9.104255319148937,0.03259999999999999,2.0808510638297872,180.00999999999976,0.04534976583185739,-74.63000000000011,-0.018801472273937705
499,2017-09-26,3854.29,3960.0,3919.98,3885.09,5893.22353833,0.1082,4.0,1,0.09253333333333334,0.8552064078866297,0.19526666666666667,1.8046826863832408,-9.36999999999989,-0.0023661616161615886,56.429999999999836,0.014249999999999959
