Time,Symbol,Funding Rate,Funding Rate Daily
"Dec 8, 2018, 1:00:00",XBTUSD,-0.0606,-0.1818
"Dec 8, 2018, 5:00:00",XBTUSD,-0.1741,-0.5223
"Dec 7, 2018, 9:00:00",XBTUSD,-0.1344,-0.4032
"Dec 7, 2018, 1:00:00",XBTUSD,-0.1577,-0.4731
"Dec 7, 2018, 5:00:00",XBTUSD,-0.1318,-0.3954
"Dec 6, 2018, 9:00:00",XBTUSD,-0.0221,-0.0663
"Dec 6, 2018, 1:00:00",XBTUSD,0.01,0.03
"Dec 6, 2018, 5:00:00",XBTUSD,-0.0621,-0.1863
"Dec 5, 2018, 9:00:00",XBTUSD,-0.0488,-0.1464
"Dec 5, 2018, 1:00:00",XBTUSD,-0.013,-0.039
"Dec 5, 2018, 5:00:00",XBTUSD,-0.0056,-0.0168
"Dec 4, 2018, 9:00:00",XBTUSD,-0.0352,-0.1056
"Dec 4, 2018, 1:00:00",XBTUSD,-0.0592,-0.1776
"Dec 4, 2018, 5:00:00",XBTUSD,-0.1038,-0.3114
"Dec 3, 2018, 9:00:00",XBTUSD,-0.0996,-0.2988
"Dec 3, 2018, 1:00:00",XBTUSD,-0.0809,-0.2427
"Dec 3, 2018, 5:00:00",XBTUSD,-0.0914,-0.2742
"Dec 2, 2018, 9:00:00",XBTUSD,-0.0715,-0.2145
"Dec 2, 2018, 1:00:00",XBTUSD,-0.0692,-0.2076
"Dec 2, 2018, 5:00:00",XBTUSD,-0.0022,-0.0066
"Dec 1, 2018, 9:00:00",XBTUSD,0.01,0.03
"Dec 1, 2018, 1:00:00",XBTUSD,-0.0471,-0.1413
"Dec 1, 2018, 5:00:00",XBTUSD,-0.1106,-0.3318
"Nov 30, 2018, 9:00:00",XBTUSD,-0.1742,-0.5226
"Nov 30, 2018, 1:00:00",XBTUSD,-0.0786,-0.2358
"Nov 30, 2018, 5:00:00",XBTUSD,-0.0596,-0.1788
"Nov 29, 2018, 9:00:00",XBTUSD,-0.1271,-0.3813
"Nov 29, 2018, 1:00:00",XBTUSD,-0.0269,-0.0807
"Nov 29, 2018, 5:00:00",XBTUSD,-0.1509,-0.4527
"Nov 28, 2018, 9:00:00",XBTUSD,-0.2686,-0.8058
"Nov 28, 2018, 1:00:00",XBTUSD,-0.0547,-0.1641
"Nov 28, 2018, 5:00:00",XBTUSD,-0.101,-0.303
"Nov 27, 2018, 9:00:00",XBTUSD,-0.115,-0.345
"Nov 27, 2018, 1:00:00",XBTUSD,-0.141,-0.423
"Nov 27, 2018, 5:00:00",XBTUSD,-0.2127,-0.6381
"Nov 26, 2018, 9:00:00",XBTUSD,-0.0961,-0.2883
"Nov 26, 2018, 1:00:00",XBTUSD,-0.0953,-0.2859
"Nov 26, 2018, 5:00:00",XBTUSD,-0.0493,-0.1479
"Nov 25, 2018, 9:00:00",XBTUSD,-0.0125,-0.0375
"Nov 25, 2018, 1:00:00",XBTUSD,-0.1489,-0.4467
"Nov 25, 2018, 5:00:00",XBTUSD,-0.2425,-0.7275
"Nov 24, 2018, 9:00:00",XBTUSD,0.0023,0.0069
"Nov 24, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 24, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 23, 2018, 9:00:00",XBTUSD,0.0079,0.0237
"Nov 23, 2018, 1:00:00",XBTUSD,-0.0461,-0.1383
"Nov 23, 2018, 5:00:00",XBTUSD,-0.0689,-0.2067
"Nov 22, 2018, 9:00:00",XBTUSD,-0.0463,-0.1389
"Nov 22, 2018, 1:00:00",XBTUSD,-0.0672,-0.2016
"Nov 22, 2018, 5:00:00",XBTUSD,-0.0823,-0.2469
"Nov 21, 2018, 9:00:00",XBTUSD,-0.0178,-0.0534
"Nov 21, 2018, 1:00:00",XBTUSD,-0.0657,-0.1971
"Nov 21, 2018, 5:00:00",XBTUSD,-0.0677,-0.2031
"Nov 20, 2018, 9:00:00",XBTUSD,-0.0619,-0.1857
"Nov 20, 2018, 1:00:00",XBTUSD,-0.124,-0.372
"Nov 20, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 19, 2018, 9:00:00",XBTUSD,0.01,0.03
"Nov 19, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 19, 2018, 5:00:00",XBTUSD,-0.0046,-0.0138
"Nov 18, 2018, 9:00:00",XBTUSD,-0.0223,-0.0669
"Nov 18, 2018, 1:00:00",XBTUSD,0.0029,0.0087
"Nov 18, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 17, 2018, 9:00:00",XBTUSD,-0.0097,-0.0291
"Nov 17, 2018, 1:00:00",XBTUSD,0.0098,0.0294
"Nov 17, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 16, 2018, 9:00:00",XBTUSD,-0.0263,-0.0789
"Nov 16, 2018, 1:00:00",XBTUSD,-0.0885,-0.2655
"Nov 16, 2018, 5:00:00",XBTUSD,-0.0459,-0.1377
"Nov 15, 2018, 9:00:00",XBTUSD,-0.0866,-0.2598
"Nov 15, 2018, 1:00:00",XBTUSD,-0.0372,-0.1116
"Nov 15, 2018, 5:00:00",XBTUSD,-0.272,-0.816
"Nov 14, 2018, 9:00:00",XBTUSD,-0.2224,-0.6672
"Nov 14, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 14, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 13, 2018, 9:00:00",XBTUSD,0.0598,0.1794
"Nov 13, 2018, 1:00:00",XBTUSD,0.0358,0.1074
"Nov 13, 2018, 5:00:00",XBTUSD,0.0974,0.2922
"Nov 12, 2018, 9:00:00",XBTUSD,0.0484,0.1452
"Nov 12, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 12, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 11, 2018, 9:00:00",XBTUSD,0.01,0.03
"Nov 11, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 11, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 10, 2018, 9:00:00",XBTUSD,0.01,0.03
"Nov 10, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 10, 2018, 5:00:00",XBTUSD,0.0379,0.1137
"Nov 9, 2018, 9:00:00",XBTUSD,0.0358,0.1074
"Nov 9, 2018, 1:00:00",XBTUSD,0.1058,0.3174
"Nov 9, 2018, 5:00:00",XBTUSD,0.0641,0.1923
"Nov 8, 2018, 9:00:00",XBTUSD,0.01,0.03
"Nov 8, 2018, 1:00:00",XBTUSD,0.1052,0.3156
"Nov 8, 2018, 5:00:00",XBTUSD,0.0668,0.2004
"Nov 7, 2018, 9:00:00",XBTUSD,0.01,0.03
"Nov 7, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 7, 2018, 5:00:00",XBTUSD,0.0176,0.0528
"Nov 6, 2018, 9:00:00",XBTUSD,0.0166,0.0498
"Nov 6, 2018, 1:00:00",XBTUSD,0.0495,0.1485
"Nov 6, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 5, 2018, 9:00:00",XBTUSD,0.05,0.15
"Nov 5, 2018, 1:00:00",XBTUSD,0.0656,0.1968
"Nov 5, 2018, 5:00:00",XBTUSD,0.0107,0.0321
"Nov 4, 2018, 9:00:00",XBTUSD,0.01,0.03
"Nov 4, 2018, 1:00:00",XBTUSD,0.01,0.03
"Nov 4, 2018, 5:00:00",XBTUSD,0.01,0.03
"Nov 3, 2018, 10:00:00",XBTUSD,0.01,0.03
"Nov 3, 2018, 2:00:00",XBTUSD,0.01,0.03
"Nov 3, 2018, 6:00:00",XBTUSD,0.01,0.03
"Nov 2, 2018, 10:00:00",XBTUSD,0.01,0.03
"Nov 2, 2018, 2:00:00",XBTUSD,0.01,0.03
"Nov 2, 2018, 6:00:00",XBTUSD,0.01,0.03
"Nov 1, 2018, 10:00:00",XBTUSD,0.01,0.03
"Nov 1, 2018, 2:00:00",XBTUSD,0.01,0.03
"Nov 1, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 31, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 31, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 31, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 30, 2018, 10:00:00",XBTUSD,0.049,0.147
"Oct 30, 2018, 2:00:00",XBTUSD,0.036,0.108
"Oct 30, 2018, 6:00:00",XBTUSD,0.0133,0.0399
"Oct 29, 2018, 10:00:00",XBTUSD,0.0426,0.1278
"Oct 29, 2018, 2:00:00",XBTUSD,0.0762,0.2286
"Oct 29, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 28, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 28, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 28, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 27, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 27, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 27, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 26, 2018, 10:00:00",XBTUSD,0.0188,0.0564
"Oct 26, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 26, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 25, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 25, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 25, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 24, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 24, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 24, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 23, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 23, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 23, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 22, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 22, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 22, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 21, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 21, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 21, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 20, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 20, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 20, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 19, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 19, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 19, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 18, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 18, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 18, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 17, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 17, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 17, 2018, 6:00:00",XBTUSD,-0.0049,-0.0147
"Oct 16, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 16, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 16, 2018, 6:00:00",XBTUSD,-0.0021,-0.0063
"Oct 15, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 15, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 15, 2018, 6:00:00",XBTUSD,-0.0185,-0.0555
"Oct 14, 2018, 10:00:00",XBTUSD,-0.0209,-0.0627
"Oct 14, 2018, 2:00:00",XBTUSD,-0.0149,-0.0447
"Oct 14, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 13, 2018, 10:00:00",XBTUSD,-0.0263,-0.0789
"Oct 13, 2018, 2:00:00",XBTUSD,-0.0622,-0.1866
"Oct 13, 2018, 6:00:00",XBTUSD,-0.0019,-0.0057
"Oct 12, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 12, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 12, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 11, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 11, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 11, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 10, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 10, 2018, 2:00:00",XBTUSD,0.0342,0.1026
"Oct 10, 2018, 6:00:00",XBTUSD,0.0245,0.0735
"Oct 9, 2018, 10:00:00",XBTUSD,0.0442,0.1326
"Oct 9, 2018, 2:00:00",XBTUSD,0.0477,0.1431
"Oct 9, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 8, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 8, 2018, 2:00:00",XBTUSD,0.0313,0.0939
"Oct 8, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 7, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 7, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 7, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 6, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 6, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 6, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 5, 2018, 10:00:00",XBTUSD,0.0544,0.1632
"Oct 5, 2018, 2:00:00",XBTUSD,0.0295,0.0885
"Oct 5, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 4, 2018, 10:00:00",XBTUSD,0.0238,0.0714
"Oct 4, 2018, 2:00:00",XBTUSD,0.0302,0.0906
"Oct 4, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 3, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 3, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 3, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 2, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 2, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 2, 2018, 6:00:00",XBTUSD,0.01,0.03
"Oct 1, 2018, 10:00:00",XBTUSD,0.01,0.03
"Oct 1, 2018, 2:00:00",XBTUSD,0.01,0.03
"Oct 1, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 30, 2018, 10:00:00",XBTUSD,0.0327,0.0981
"Sep 30, 2018, 2:00:00",XBTUSD,0.0159,0.0477
"Sep 30, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 29, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 29, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 29, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 28, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 28, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 28, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 27, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 27, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 27, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 26, 2018, 10:00:00",XBTUSD,-0.0081,-0.0243
"Sep 26, 2018, 2:00:00",XBTUSD,-0.0222,-0.0666
"Sep 26, 2018, 6:00:00",XBTUSD,0.0076,0.0228
"Sep 25, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 25, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 25, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 24, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 24, 2018, 2:00:00",XBTUSD,0.0111,0.0333
"Sep 24, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 23, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 23, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 23, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 22, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 22, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 22, 2018, 6:00:00",XBTUSD,0.002,0.006
"Sep 21, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 21, 2018, 2:00:00",XBTUSD,-0.0158,-0.0474
"Sep 21, 2018, 6:00:00",XBTUSD,-0.0558,-0.1674
"Sep 20, 2018, 10:00:00",XBTUSD,-0.0106,-0.0318
"Sep 20, 2018, 2:00:00",XBTUSD,0.0005,0.0015
"Sep 20, 2018, 6:00:00",XBTUSD,-0.0221,-0.0663
"Sep 19, 2018, 10:00:00",XBTUSD,0.0057,0.0171
"Sep 19, 2018, 2:00:00",XBTUSD,0.0055,0.0165
"Sep 19, 2018, 6:00:00",XBTUSD,-0.002,-0.006
"Sep 18, 2018, 10:00:00",XBTUSD,-0.0083,-0.0249
"Sep 18, 2018, 2:00:00",XBTUSD,-0.0209,-0.0627
"Sep 18, 2018, 6:00:00",XBTUSD,-0.0085,-0.0255
"Sep 17, 2018, 10:00:00",XBTUSD,0.0003,0.0009
"Sep 17, 2018, 2:00:00",XBTUSD,0.0079,0.0237
"Sep 17, 2018, 6:00:00",XBTUSD,-0.0186,-0.0558
"Sep 16, 2018, 10:00:00",XBTUSD,-0.0032,-0.0096
"Sep 16, 2018, 2:00:00",XBTUSD,-0.0028,-0.0084
"Sep 16, 2018, 6:00:00",XBTUSD,-0.009,-0.027
"Sep 15, 2018, 10:00:00",XBTUSD,-0.0474,-0.1422
"Sep 15, 2018, 2:00:00",XBTUSD,-0.0565,-0.1695
"Sep 15, 2018, 6:00:00",XBTUSD,-0.0514,-0.1542
"Sep 14, 2018, 10:00:00",XBTUSD,-0.0384,-0.1152
"Sep 14, 2018, 2:00:00",XBTUSD,-0.0341,-0.1023
"Sep 14, 2018, 6:00:00",XBTUSD,-0.0377,-0.1131
"Sep 13, 2018, 10:00:00",XBTUSD,-0.0968,-0.2904
"Sep 13, 2018, 2:00:00",XBTUSD,-0.07,-0.21
"Sep 13, 2018, 6:00:00",XBTUSD,-0.0263,-0.0789
"Sep 12, 2018, 10:00:00",XBTUSD,-0.0011,-0.0033
"Sep 12, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 12, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 11, 2018, 10:00:00",XBTUSD,-0.0467,-0.1401
"Sep 11, 2018, 2:00:00",XBTUSD,-0.0203,-0.0609
"Sep 11, 2018, 6:00:00",XBTUSD,-0.0082,-0.0246
"Sep 10, 2018, 10:00:00",XBTUSD,-0.0402,-0.1206
"Sep 10, 2018, 2:00:00",XBTUSD,-0.0589,-0.1767
"Sep 10, 2018, 6:00:00",XBTUSD,-0.0358,-0.1074
"Sep 9, 2018, 10:00:00",XBTUSD,-0.0834,-0.2502
"Sep 9, 2018, 2:00:00",XBTUSD,-0.0545,-0.1635
"Sep 9, 2018, 6:00:00",XBTUSD,-0.0281,-0.0843
"Sep 8, 2018, 10:00:00",XBTUSD,-0.0053,-0.0159
"Sep 8, 2018, 2:00:00",XBTUSD,-0.0349,-0.1047
"Sep 8, 2018, 6:00:00",XBTUSD,-0.0042,-0.0126
"Sep 7, 2018, 10:00:00",XBTUSD,-0.0101,-0.0303
"Sep 7, 2018, 2:00:00",XBTUSD,-0.0633,-0.1899
"Sep 7, 2018, 6:00:00",XBTUSD,-0.0371,-0.1113
"Sep 6, 2018, 10:00:00",XBTUSD,-0.0146,-0.0438
"Sep 6, 2018, 2:00:00",XBTUSD,-0.085,-0.255
"Sep 6, 2018, 6:00:00",XBTUSD,-0.0227,-0.0681
"Sep 5, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 5, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 5, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 4, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 4, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 4, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 3, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 3, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 3, 2018, 6:00:00",XBTUSD,0.01,0.03
"Sep 2, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 2, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 2, 2018, 6:00:00",XBTUSD,0.0313,0.0939
"Sep 1, 2018, 10:00:00",XBTUSD,0.01,0.03
"Sep 1, 2018, 2:00:00",XBTUSD,0.01,0.03
"Sep 1, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 31, 2018, 10:00:00",XBTUSD,0.0122,0.0366
"Aug 31, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 31, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 30, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 30, 2018, 2:00:00",XBTUSD,0.0116,0.0348
"Aug 30, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 29, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 29, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 29, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 28, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 28, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 28, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 27, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 27, 2018, 2:00:00",XBTUSD,-0.0021,-0.0063
"Aug 27, 2018, 6:00:00",XBTUSD,-0.0152,-0.0456
"Aug 26, 2018, 10:00:00",XBTUSD,-0.027,-0.081
"Aug 26, 2018, 2:00:00",XBTUSD,0.0006,0.0018
"Aug 26, 2018, 6:00:00",XBTUSD,0.0045,0.0135
"Aug 25, 2018, 10:00:00",XBTUSD,0.0079,0.0237
"Aug 25, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 25, 2018, 6:00:00",XBTUSD,-0.0035,-0.0105
"Aug 24, 2018, 10:00:00",XBTUSD,-0.048,-0.144
"Aug 24, 2018, 2:00:00",XBTUSD,-0.0462,-0.1386
"Aug 24, 2018, 6:00:00",XBTUSD,-0.0161,-0.0483
"Aug 23, 2018, 10:00:00",XBTUSD,-0.0137,-0.0411
"Aug 23, 2018, 2:00:00",XBTUSD,-0.0446,-0.1338
"Aug 23, 2018, 6:00:00",XBTUSD,-0.0759,-0.2277
"Aug 22, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 22, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 22, 2018, 6:00:00",XBTUSD,-0.0022,-0.0066
"Aug 21, 2018, 10:00:00",XBTUSD,-0.0077,-0.0231
"Aug 21, 2018, 2:00:00",XBTUSD,-0.0561,-0.1683
"Aug 21, 2018, 6:00:00",XBTUSD,-0.0621,-0.1863
"Aug 20, 2018, 10:00:00",XBTUSD,0.006,0.018
"Aug 20, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 20, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 19, 2018, 10:00:00",XBTUSD,-0.0588,-0.1764
"Aug 19, 2018, 2:00:00",XBTUSD,-0.0607,-0.1821
"Aug 19, 2018, 6:00:00",XBTUSD,-0.0627,-0.1881
"Aug 18, 2018, 10:00:00",XBTUSD,-0.0771,-0.2313
"Aug 18, 2018, 2:00:00",XBTUSD,-0.0704,-0.2112
"Aug 18, 2018, 6:00:00",XBTUSD,-0.0547,-0.1641
"Aug 17, 2018, 10:00:00",XBTUSD,-0.019,-0.057
"Aug 17, 2018, 2:00:00",XBTUSD,-0.0258,-0.0774
"Aug 17, 2018, 6:00:00",XBTUSD,-0.0566,-0.1698
"Aug 16, 2018, 10:00:00",XBTUSD,-0.0188,-0.0564
"Aug 16, 2018, 2:00:00",XBTUSD,-0.0397,-0.1191
"Aug 16, 2018, 6:00:00",XBTUSD,-0.0309,-0.0927
"Aug 15, 2018, 10:00:00",XBTUSD,-0.0441,-0.1323
"Aug 15, 2018, 2:00:00",XBTUSD,-0.0732,-0.2196
"Aug 15, 2018, 6:00:00",XBTUSD,-0.0316,-0.0948
"Aug 14, 2018, 10:00:00",XBTUSD,-0.0344,-0.1032
"Aug 14, 2018, 2:00:00",XBTUSD,-0.1328,-0.3984
"Aug 14, 2018, 6:00:00",XBTUSD,-0.1131,-0.3393
"Aug 13, 2018, 10:00:00",XBTUSD,0.0015,0.0045
"Aug 13, 2018, 2:00:00",XBTUSD,-0.0268,-0.0804
"Aug 13, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 12, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 12, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 12, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 11, 2018, 10:00:00",XBTUSD,-0.0091,-0.0273
"Aug 11, 2018, 2:00:00",XBTUSD,-0.0736,-0.2208
"Aug 11, 2018, 6:00:00",XBTUSD,-0.0965,-0.2895
"Aug 10, 2018, 10:00:00",XBTUSD,-0.0026,-0.0078
"Aug 10, 2018, 2:00:00",XBTUSD,-0.0049,-0.0147
"Aug 10, 2018, 6:00:00",XBTUSD,-0.0706,-0.2118
"Aug 9, 2018, 10:00:00",XBTUSD,-0.0579,-0.1737
"Aug 9, 2018, 2:00:00",XBTUSD,-0.1016,-0.3048
"Aug 9, 2018, 6:00:00",XBTUSD,-0.1114,-0.3342
"Aug 8, 2018, 10:00:00",XBTUSD,-0.0971,-0.2913
"Aug 8, 2018, 2:00:00",XBTUSD,-0.0561,-0.1683
"Aug 8, 2018, 6:00:00",XBTUSD,-0.0558,-0.1674
"Aug 7, 2018, 10:00:00",XBTUSD,-0.0289,-0.0867
"Aug 7, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 7, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 6, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 6, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 6, 2018, 6:00:00",XBTUSD,-0.0395,-0.1185
"Aug 5, 2018, 10:00:00",XBTUSD,-0.0157,-0.0471
"Aug 5, 2018, 2:00:00",XBTUSD,-0.0023,-0.0069
"Aug 5, 2018, 6:00:00",XBTUSD,-0.0245,-0.0735
"Aug 4, 2018, 10:00:00",XBTUSD,-0.0483,-0.1449
"Aug 4, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 4, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 3, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 3, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 3, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 2, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 2, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 2, 2018, 6:00:00",XBTUSD,0.01,0.03
"Aug 1, 2018, 10:00:00",XBTUSD,0.01,0.03
"Aug 1, 2018, 2:00:00",XBTUSD,0.01,0.03
"Aug 1, 2018, 6:00:00",XBTUSD,0.01,0.03
"Jul 31, 2018, 10:00:00",XBTUSD,0.01,0.03
"Jul 31, 2018, 2:00:00",XBTUSD,0.0832,0.2496
"Jul 31, 2018, 6:00:00",XBTUSD,0.0872,0.2616
"Jul 30, 2018, 10:00:00",XBTUSD,0.0946,0.2838
"Jul 30, 2018, 2:00:00",XBTUSD,0.1558,0.4674
"Jul 30, 2018, 6:00:00",XBTUSD,0.0414,0.1242
"Jul 29, 2018, 10:00:00",XBTUSD,0.0358,0.1074
"Jul 29, 2018, 2:00:00",XBTUSD,0.0749,0.2247
"Jul 29, 2018, 6:00:00",XBTUSD,0.0561,0.1683
"Jul 28, 2018, 10:00:00",XBTUSD,0.0735,0.2205
"Jul 28, 2018, 2:00:00",XBTUSD,0.0412,0.1236
"Jul 28, 2018, 6:00:00",XBTUSD,0.0618,0.1854
