,0,1,2,3
773,"Feb 3, 2022, 5:00:00",ETHUSD,0.01,0.03
774,"Feb 3, 2022, 5:00:00",XBTUSD,0.0069,0.0207
775,"Feb 2, 2022, 9:00:00",MANAUSDT,0.01,0.03
776,"Feb 2, 2022, 9:00:00",SANDUSDT,0.01,0.03
777,"Feb 2, 2022, 9:00:00",FTMUSDT,0.01,0.03
778,"Feb 2, 2022, 9:00:00",SHIBUSDT,0.01,0.03
779,"Feb 2, 2022, 9:00:00",LTCUSDT,0.01,0.03
780,"Feb 2, 2022, 9:00:00",BCHUSDT,0.01,0.03
781,"Feb 2, 2022, 9:00:00",XRPUSDT,0.01,0.03
782,"Feb 2, 2022, 9:00:00",ETHUSDT,0.01,0.03
783,"Feb 2, 2022, 9:00:00",XBTUSDT,0.01,0.03
784,"Feb 2, 2022, 9:00:00",SOLUSD,0.01,0.03
785,"Feb 2, 2022, 9:00:00",LINKUSD,0.0373,0.1119
786,"Feb 2, 2022, 9:00:00",EOSUSD,0.01,0.03
787,"Feb 2, 2022, 9:00:00",AXSUSD,-0.1225,-0.3675
788,"Feb 2, 2022, 9:00:00",DOTUSD,0.01,0.03
789,"Feb 2, 2022, 9:00:00",BNBUSD,0.01,0.03
790,"Feb 2, 2022, 9:00:00",DOGEUSD,0.0377,0.1131
791,"Feb 2, 2022, 9:00:00",ADAUSD,0.01,0.03
792,"Feb 2, 2022, 9:00:00",AVAXUSD,0.01,0.03
793,"Feb 2, 2022, 9:00:00",LUNAUSD,0.01,0.03
794,"Feb 2, 2022, 9:00:00",MATICUSDT,0.01,0.03
795,"Feb 2, 2022, 9:00:00",XBTEUR,0.0029,0.0087
796,"Feb 2, 2022, 9:00:00",SOLUSDT,0.01,0.03
797,"Feb 2, 2022, 9:00:00",BNBUSDT,-0.019,-0.057
798,"Feb 2, 2022, 9:00:00",ADAUSDT,0.01,0.03
799,"Feb 2, 2022, 9:00:00",DOTUSDT,0.01,0.03
800,"Feb 2, 2022, 9:00:00",DOGEUSDT,0.01,0.03
801,"Feb 2, 2022, 9:00:00",LTCUSD,0.01,0.03
802,"Feb 2, 2022, 9:00:00",BCHUSD,0.01,0.03
803,"Feb 2, 2022, 9:00:00",XRPUSD,-0.0055,-0.0165
804,"Feb 2, 2022, 9:00:00",ETHUSD,0.01,0.03
805,"Feb 2, 2022, 9:00:00",XBTUSD,-0.0114,-0.0342
806,"Feb 2, 2022, 1:00:00",MANAUSDT,0.01,0.03
807,"Feb 2, 2022, 1:00:00",SANDUSDT,0.01,0.03
808,"Feb 2, 2022, 1:00:00",FTMUSDT,0.01,0.03
809,"Feb 2, 2022, 1:00:00",SHIBUSDT,0.01,0.03
810,"Feb 2, 2022, 1:00:00",LTCUSDT,0.01,0.03
811,"Feb 2, 2022, 1:00:00",BCHUSDT,0.01,0.03
812,"Feb 2, 2022, 1:00:00",XRPUSDT,0.01,0.03
813,"Feb 2, 2022, 1:00:00",ETHUSDT,0.01,0.03
814,"Feb 2, 2022, 1:00:00",XBTUSDT,0.0078,0.0234
815,"Feb 2, 2022, 1:00:00",SOLUSD,0.0111,0.0333
816,"Feb 2, 2022, 1:00:00",LINKUSD,0.0618,0.1854
817,"Feb 2, 2022, 1:00:00",EOSUSD,0.01,0.03
818,"Feb 2, 2022, 1:00:00",AXSUSD,0.0023,0.0069
819,"Feb 2, 2022, 1:00:00",DOTUSD,0.01,0.03
820,"Feb 2, 2022, 1:00:00",BNBUSD,0.01,0.03
821,"Feb 2, 2022, 1:00:00",DOGEUSD,0.0294,0.0882
822,"Feb 2, 2022, 1:00:00",ADAUSD,0.01,0.03
823,"Feb 2, 2022, 1:00:00",AVAXUSD,0.01,0.03
824,"Feb 2, 2022, 1:00:00",LUNAUSD,0.01,0.03
825,"Feb 2, 2022, 1:00:00",MATICUSDT,0.01,0.03
826,"Feb 2, 2022, 1:00:00",XBTEUR,0.01,0.03
827,"Feb 2, 2022, 1:00:00",SOLUSDT,0.01,0.03
828,"Feb 2, 2022, 1:00:00",BNBUSDT,0.01,0.03
829,"Feb 2, 2022, 1:00:00",ADAUSDT,0.01,0.03
830,"Feb 2, 2022, 1:00:00",DOTUSDT,0.01,0.03
831,"Feb 2, 2022, 1:00:00",DOGEUSDT,0.01,0.03
832,"Feb 2, 2022, 1:00:00",LTCUSD,0.01,0.03
833,"Feb 2, 2022, 1:00:00",BCHUSD,0.01,0.03
834,"Feb 2, 2022, 1:00:00",XRPUSD,-0.0076,-0.0228
835,"Feb 2, 2022, 1:00:00",ETHUSD,0.01,0.03
836,"Feb 2, 2022, 1:00:00",XBTUSD,-0.003,-0.009
837,"Feb 2, 2022, 5:00:00",MANAUSDT,0.01,0.03
838,"Feb 2, 2022, 5:00:00",SANDUSDT,0.01,0.03
839,"Feb 2, 2022, 5:00:00",FTMUSDT,0.01,0.03
840,"Feb 2, 2022, 5:00:00",SHIBUSDT,0.01,0.03
841,"Feb 2, 2022, 5:00:00",LTCUSDT,0.01,0.03
842,"Feb 2, 2022, 5:00:00",BCHUSDT,0.01,0.03
843,"Feb 2, 2022, 5:00:00",XRPUSDT,0.01,0.03
844,"Feb 2, 2022, 5:00:00",ETHUSDT,0.01,0.03
845,"Feb 2, 2022, 5:00:00",XBTUSDT,0.01,0.03
846,"Feb 2, 2022, 5:00:00",SOLUSD,0.01,0.03
847,"Feb 2, 2022, 5:00:00",LINKUSD,0.0111,0.0333
848,"Feb 2, 2022, 5:00:00",EOSUSD,0.01,0.03
849,"Feb 2, 2022, 5:00:00",AXSUSD,0.01,0.03
850,"Feb 2, 2022, 5:00:00",DOTUSD,0.01,0.03
851,"Feb 2, 2022, 5:00:00",BNBUSD,0.01,0.03
852,"Feb 2, 2022, 5:00:00",DOGEUSD,0.0548,0.1644
853,"Feb 2, 2022, 5:00:00",ADAUSD,0.01,0.03
854,"Feb 2, 2022, 5:00:00",AVAXUSD,0.01,0.03
855,"Feb 2, 2022, 5:00:00",LUNAUSD,0.01,0.03
856,"Feb 2, 2022, 5:00:00",MATICUSDT,0.01,0.03
857,"Feb 2, 2022, 5:00:00",XBTEUR,-0.0008,-0.0024
858,"Feb 2, 2022, 5:00:00",SOLUSDT,0.01,0.03
859,"Feb 2, 2022, 5:00:00",BNBUSDT,-0.012,-0.036
860,"Feb 2, 2022, 5:00:00",ADAUSDT,0.01,0.03
861,"Feb 2, 2022, 5:00:00",DOTUSDT,0.01,0.03
862,"Feb 2, 2022, 5:00:00",DOGEUSDT,0.01,0.03
863,"Feb 2, 2022, 5:00:00",LTCUSD,0.01,0.03
864,"Feb 2, 2022, 5:00:00",BCHUSD,0.01,0.03
865,"Feb 2, 2022, 5:00:00",XRPUSD,0.01,0.03
866,"Feb 2, 2022, 5:00:00",ETHUSD,0.01,0.03
867,"Feb 2, 2022, 5:00:00",XBTUSD,-0.0132,-0.0396
868,"Feb 1, 2022, 9:00:00",MANAUSDT,0.009,0.027
869,"Feb 1, 2022, 9:00:00",SANDUSDT,0.01,0.03
870,"Feb 1, 2022, 9:00:00",FTMUSDT,0.01,0.03
871,"Feb 1, 2022, 9:00:00",SHIBUSDT,0.01,0.03
872,"Feb 1, 2022, 9:00:00",LTCUSDT,0.01,0.03
873,"Feb 1, 2022, 9:00:00",BCHUSDT,0.01,0.03
874,"Feb 1, 2022, 9:00:00",XRPUSDT,0.01,0.03
875,"Feb 1, 2022, 9:00:00",ETHUSDT,0.01,0.03
876,"Feb 1, 2022, 9:00:00",XBTUSDT,0.01,0.03
877,"Feb 1, 2022, 9:00:00",SOLUSD,0.01,0.03
878,"Feb 1, 2022, 9:00:00",LINKUSD,0.0168,0.0504
879,"Feb 1, 2022, 9:00:00",EOSUSD,0.01,0.03
880,"Feb 1, 2022, 9:00:00",AXSUSD,0.01,0.03
881,"Feb 1, 2022, 9:00:00",DOTUSD,0.01,0.03
882,"Feb 1, 2022, 9:00:00",BNBUSD,0.01,0.03
883,"Feb 1, 2022, 9:00:00",DOGEUSD,0.0568,0.1704
884,"Feb 1, 2022, 9:00:00",ADAUSD,0.01,0.03
885,"Feb 1, 2022, 9:00:00",AVAXUSD,0.01,0.03
886,"Feb 1, 2022, 9:00:00",LUNAUSD,0.01,0.03
887,"Feb 1, 2022, 9:00:00",MATICUSDT,0.01,0.03
888,"Feb 1, 2022, 9:00:00",XBTEUR,-0.0123,-0.0369
889,"Feb 1, 2022, 9:00:00",SOLUSDT,0.01,0.03
890,"Feb 1, 2022, 9:00:00",BNBUSDT,-0.008,-0.024
891,"Feb 1, 2022, 9:00:00",ADAUSDT,0.01,0.03
892,"Feb 1, 2022, 9:00:00",DOTUSDT,0.01,0.03
893,"Feb 1, 2022, 9:00:00",DOGEUSDT,0.01,0.03
894,"Feb 1, 2022, 9:00:00",LTCUSD,0.01,0.03
895,"Feb 1, 2022, 9:00:00",BCHUSD,0.01,0.03
896,"Feb 1, 2022, 9:00:00",XRPUSD,0.01,0.03
897,"Feb 1, 2022, 9:00:00",ETHUSD,0.01,0.03
898,"Feb 1, 2022, 9:00:00",XBTUSD,-0.0038,-0.0114
899,"Feb 1, 2022, 1:00:00",MANAUSDT,0.0023,0.0069
900,"Feb 1, 2022, 1:00:00",SANDUSDT,0.01,0.03
901,"Feb 1, 2022, 1:00:00",FTMUSDT,0.01,0.03
902,"Feb 1, 2022, 1:00:00",SHIBUSDT,0.01,0.03
903,"Feb 1, 2022, 1:00:00",LTCUSDT,0.01,0.03
904,"Feb 1, 2022, 1:00:00",BCHUSDT,0.01,0.03
905,"Feb 1, 2022, 1:00:00",XRPUSDT,0.01,0.03
906,"Feb 1, 2022, 1:00:00",ETHUSDT,0.01,0.03
907,"Feb 1, 2022, 1:00:00",XBTUSDT,0.0051,0.0153
908,"Feb 1, 2022, 1:00:00",SOLUSD,0.0301,0.0903
909,"Feb 1, 2022, 1:00:00",LINKUSD,0.0202,0.0606
910,"Feb 1, 2022, 1:00:00",EOSUSD,0.01,0.03
911,"Feb 1, 2022, 1:00:00",AXSUSD,-0.0222,-0.0666
912,"Feb 1, 2022, 1:00:00",DOTUSD,0.01,0.03
913,"Feb 1, 2022, 1:00:00",BNBUSD,0.01,0.03
914,"Feb 1, 2022, 1:00:00",DOGEUSD,0.0588,0.1764
915,"Feb 1, 2022, 1:00:00",ADAUSD,0.01,0.03
916,"Feb 1, 2022, 1:00:00",AVAXUSD,0.01,0.03
917,"Feb 1, 2022, 1:00:00",LUNAUSD,0.01,0.03
918,"Feb 1, 2022, 1:00:00",MATICUSDT,0.01,0.03
919,"Feb 1, 2022, 1:00:00",XBTEUR,-0.0321,-0.0963
920,"Feb 1, 2022, 1:00:00",SOLUSDT,0.01,0.03
921,"Feb 1, 2022, 1:00:00",BNBUSDT,-0.034,-0.102
922,"Feb 1, 2022, 1:00:00",ADAUSDT,0.01,0.03
923,"Feb 1, 2022, 1:00:00",DOTUSDT,0.01,0.03
924,"Feb 1, 2022, 1:00:00",DOGEUSDT,0.01,0.03
925,"Feb 1, 2022, 1:00:00",LTCUSD,0.01,0.03
926,"Feb 1, 2022, 1:00:00",BCHUSD,0.01,0.03
927,"Feb 1, 2022, 1:00:00",XRPUSD,0.01,0.03
928,"Feb 1, 2022, 1:00:00",ETHUSD,0.01,0.03
929,"Feb 1, 2022, 1:00:00",XBTUSD,-0.0129,-0.0387
930,"Feb 1, 2022, 5:00:00",MANAUSDT,-0.0327,-0.0981
931,"Feb 1, 2022, 5:00:00",SANDUSDT,0.01,0.03
932,"Feb 1, 2022, 5:00:00",FTMUSDT,0.01,0.03
933,"Feb 1, 2022, 5:00:00",SHIBUSDT,0.01,0.03
934,"Feb 1, 2022, 5:00:00",LTCUSDT,0.01,0.03
935,"Feb 1, 2022, 5:00:00",BCHUSDT,0.01,0.03
936,"Feb 1, 2022, 5:00:00",XRPUSDT,0.01,0.03
937,"Feb 1, 2022, 5:00:00",ETHUSDT,0.01,0.03
938,"Feb 1, 2022, 5:00:00",XBTUSDT,0.0023,0.0069
939,"Feb 1, 2022, 5:00:00",SOLUSD,0.0246,0.0738
940,"Feb 1, 2022, 5:00:00",LINKUSD,0.023,0.069
941,"Feb 1, 2022, 5:00:00",EOSUSD,0.01,0.03
942,"Feb 1, 2022, 5:00:00",AXSUSD,-0.0288,-0.0864
943,"Feb 1, 2022, 5:00:00",DOTUSD,0.01,0.03
944,"Feb 1, 2022, 5:00:00",BNBUSD,0.01,0.03
945,"Feb 1, 2022, 5:00:00",DOGEUSD,0.0666,0.1998
946,"Feb 1, 2022, 5:00:00",ADAUSD,0.01,0.03
947,"Feb 1, 2022, 5:00:00",AVAXUSD,0.01,0.03
948,"Feb 1, 2022, 5:00:00",LUNAUSD,0.01,0.03
949,"Feb 1, 2022, 5:00:00",MATICUSDT,0.01,0.03
950,"Feb 1, 2022, 5:00:00",XBTEUR,-0.0257,-0.0771
951,"Feb 1, 2022, 5:00:00",SOLUSDT,0.01,0.03
952,"Feb 1, 2022, 5:00:00",BNBUSDT,-0.039,-0.117
953,"Feb 1, 2022, 5:00:00",ADAUSDT,0.01,0.03
954,"Feb 1, 2022, 5:00:00",DOTUSDT,0.01,0.03
955,"Feb 1, 2022, 5:00:00",DOGEUSDT,0.01,0.03
956,"Feb 1, 2022, 5:00:00",LTCUSD,0.0224,0.0672
957,"Feb 1, 2022, 5:00:00",BCHUSD,0.01,0.03
958,"Feb 1, 2022, 5:00:00",XRPUSD,0.0055,0.0165
959,"Feb 1, 2022, 5:00:00",ETHUSD,0.01,0.03
960,"Feb 1, 2022, 5:00:00",XBTUSD,-0.0159,-0.0477
961,"Jan 31, 2022, 9:00:00",MANAUSDT,-0.0275,-0.0825
962,"Jan 31, 2022, 9:00:00",SANDUSDT,0.01,0.03
963,"Jan 31, 2022, 9:00:00",FTMUSDT,0.01,0.03
964,"Jan 31, 2022, 9:00:00",SHIBUSDT,0.01,0.03
965,"Jan 31, 2022, 9:00:00",LTCUSDT,0.01,0.03
966,"Jan 31, 2022, 9:00:00",BCHUSDT,0.01,0.03
967,"Jan 31, 2022, 9:00:00",XRPUSDT,0.01,0.03
968,"Jan 31, 2022, 9:00:00",ETHUSDT,0.01,0.03
969,"Jan 31, 2022, 9:00:00",XBTUSDT,0.01,0.03
970,"Jan 31, 2022, 9:00:00",SOLUSD,0.0419,0.1257
971,"Jan 31, 2022, 9:00:00",LINKUSD,0.0274,0.0822
972,"Jan 31, 2022, 9:00:00",EOSUSD,0.01,0.03
973,"Jan 31, 2022, 9:00:00",AXSUSD,-0.0112,-0.0336
974,"Jan 31, 2022, 9:00:00",DOTUSD,0.01,0.03
975,"Jan 31, 2022, 9:00:00",BNBUSD,0.01,0.03
976,"Jan 31, 2022, 9:00:00",DOGEUSD,0.0712,0.2136
977,"Jan 31, 2022, 9:00:00",ADAUSD,0.01,0.03
978,"Jan 31, 2022, 9:00:00",AVAXUSD,0.01,0.03
979,"Jan 31, 2022, 9:00:00",LUNAUSD,0.01,0.03
980,"Jan 31, 2022, 9:00:00",MATICUSDT,0.01,0.03
981,"Jan 31, 2022, 9:00:00",XBTEUR,0.01,0.03
982,"Jan 31, 2022, 9:00:00",SOLUSDT,0.01,0.03
983,"Jan 31, 2022, 9:00:00",BNBUSDT,0.01,0.03
984,"Jan 31, 2022, 9:00:00",ADAUSDT,0.01,0.03
985,"Jan 31, 2022, 9:00:00",DOTUSDT,0.01,0.03
986,"Jan 31, 2022, 9:00:00",DOGEUSDT,0.01,0.03
987,"Jan 31, 2022, 9:00:00",LTCUSD,0.01,0.03
988,"Jan 31, 2022, 9:00:00",BCHUSD,0.01,0.03
989,"Jan 31, 2022, 9:00:00",XRPUSD,0.01,0.03
990,"Jan 31, 2022, 9:00:00",ETHUSD,0.01,0.03
991,"Jan 31, 2022, 9:00:00",XBTUSD,0.002,0.006
992,"Jan 31, 2022, 1:00:00",MANAUSDT,-0.0172,-0.0516
993,"Jan 31, 2022, 1:00:00",SANDUSDT,0.01,0.03
994,"Jan 31, 2022, 1:00:00",FTMUSDT,0.01,0.03
995,"Jan 31, 2022, 1:00:00",SHIBUSDT,0.01,0.03
996,"Jan 31, 2022, 1:00:00",LTCUSDT,0.01,0.03
997,"Jan 31, 2022, 1:00:00",BCHUSDT,0.01,0.03
998,"Jan 31, 2022, 1:00:00",XRPUSDT,0.01,0.03
999,"Jan 31, 2022, 1:00:00",ETHUSDT,0.01,0.03
1000,"Jan 31, 2022, 1:00:00",XBTUSDT,-0.0069,-0.0207
1001,"Jan 31, 2022, 1:00:00",SOLUSD,0.0437,0.1311
1002,"Jan 31, 2022, 1:00:00",LINKUSD,0.0369,0.1107
1003,"Jan 31, 2022, 1:00:00",EOSUSD,0.01,0.03
1004,"Jan 31, 2022, 1:00:00",AXSUSD,-0.0509,-0.1527
1005,"Jan 31, 2022, 1:00:00",DOTUSD,0.01,0.03
1006,"Jan 31, 2022, 1:00:00",BNBUSD,0.01,0.03
1007,"Jan 31, 2022, 1:00:00",DOGEUSD,0.0469,0.1407
1008,"Jan 31, 2022, 1:00:00",ADAUSD,0.01,0.03
1009,"Jan 31, 2022, 1:00:00",AVAXUSD,0.01,0.03
1010,"Jan 31, 2022, 1:00:00",LUNAUSD,0.01,0.03
1011,"Jan 31, 2022, 1:00:00",MATICUSDT,0.01,0.03
1012,"Jan 31, 2022, 1:00:00",XBTEUR,-0.0092,-0.0276
1013,"Jan 31, 2022, 1:00:00",SOLUSDT,0.01,0.03
1014,"Jan 31, 2022, 1:00:00",BNBUSDT,0.005,0.015
1015,"Jan 31, 2022, 1:00:00",ADAUSDT,0.01,0.03
1016,"Jan 31, 2022, 1:00:00",DOTUSDT,0.01,0.03
1017,"Jan 31, 2022, 1:00:00",DOGEUSDT,0.0095,0.0285
1018,"Jan 31, 2022, 1:00:00",LTCUSD,0.01,0.03
1019,"Jan 31, 2022, 1:00:00",BCHUSD,0.01,0.03
1020,"Jan 31, 2022, 1:00:00",XRPUSD,0.01,0.03
1021,"Jan 31, 2022, 1:00:00",ETHUSD,0.012,0.036
1022,"Jan 31, 2022, 1:00:00",XBTUSD,-0.0037,-0.0111
1023,"Jan 31, 2022, 5:00:00",MANAUSDT,0.0001,0.0003
1024,"Jan 31, 2022, 5:00:00",SANDUSDT,0.01,0.03
1025,"Jan 31, 2022, 5:00:00",FTMUSDT,0.01,0.03
1026,"Jan 31, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1027,"Jan 31, 2022, 5:00:00",LTCUSDT,0.01,0.03
1028,"Jan 31, 2022, 5:00:00",BCHUSDT,0.01,0.03
1029,"Jan 31, 2022, 5:00:00",XRPUSDT,0.01,0.03
1030,"Jan 31, 2022, 5:00:00",ETHUSDT,0.01,0.03
1031,"Jan 31, 2022, 5:00:00",XBTUSDT,0.01,0.03
1032,"Jan 31, 2022, 5:00:00",SOLUSD,0.01,0.03
1033,"Jan 31, 2022, 5:00:00",LINKUSD,0.01,0.03
1034,"Jan 31, 2022, 5:00:00",EOSUSD,0.01,0.03
1035,"Jan 31, 2022, 5:00:00",AXSUSD,-0.0885,-0.2655
1036,"Jan 31, 2022, 5:00:00",DOTUSD,0.01,0.03
1037,"Jan 31, 2022, 5:00:00",BNBUSD,0.01,0.03
1038,"Jan 31, 2022, 5:00:00",DOGEUSD,0.0492,0.1476
1039,"Jan 31, 2022, 5:00:00",ADAUSD,0.01,0.03
1040,"Jan 31, 2022, 5:00:00",AVAXUSD,0.01,0.03
1041,"Jan 31, 2022, 5:00:00",LUNAUSD,0.0118,0.0354
1042,"Jan 31, 2022, 5:00:00",MATICUSDT,0.01,0.03
1043,"Jan 31, 2022, 5:00:00",XBTEUR,-0.009,-0.027
1044,"Jan 31, 2022, 5:00:00",SOLUSDT,0.01,0.03
1045,"Jan 31, 2022, 5:00:00",BNBUSDT,-0.006,-0.018
1046,"Jan 31, 2022, 5:00:00",ADAUSDT,0.01,0.03
1047,"Jan 31, 2022, 5:00:00",DOTUSDT,0.01,0.03
1048,"Jan 31, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1049,"Jan 31, 2022, 5:00:00",LTCUSD,0.01,0.03
1050,"Jan 31, 2022, 5:00:00",BCHUSD,0.01,0.03
1051,"Jan 31, 2022, 5:00:00",XRPUSD,0.01,0.03
1052,"Jan 31, 2022, 5:00:00",ETHUSD,0.01,0.03
1053,"Jan 31, 2022, 5:00:00",XBTUSD,-0.0031,-0.0093
1054,"Jan 30, 2022, 9:00:00",MANAUSDT,0.01,0.03
1055,"Jan 30, 2022, 9:00:00",SANDUSDT,0.01,0.03
1056,"Jan 30, 2022, 9:00:00",FTMUSDT,0.01,0.03
1057,"Jan 30, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1058,"Jan 30, 2022, 9:00:00",LTCUSDT,0.01,0.03
1059,"Jan 30, 2022, 9:00:00",BCHUSDT,0.01,0.03
1060,"Jan 30, 2022, 9:00:00",XRPUSDT,0.01,0.03
1061,"Jan 30, 2022, 9:00:00",ETHUSDT,0.01,0.03
1062,"Jan 30, 2022, 9:00:00",XBTUSDT,0.01,0.03
1063,"Jan 30, 2022, 9:00:00",SOLUSD,0.0142,0.0426
1064,"Jan 30, 2022, 9:00:00",LINKUSD,0.025,0.075
1065,"Jan 30, 2022, 9:00:00",EOSUSD,0.01,0.03
1066,"Jan 30, 2022, 9:00:00",AXSUSD,0.0074,0.0222
1067,"Jan 30, 2022, 9:00:00",DOTUSD,0.01,0.03
1068,"Jan 30, 2022, 9:00:00",BNBUSD,0.01,0.03
1069,"Jan 30, 2022, 9:00:00",DOGEUSD,0.0507,0.1521
1070,"Jan 30, 2022, 9:00:00",ADAUSD,0.01,0.03
1071,"Jan 30, 2022, 9:00:00",AVAXUSD,0.01,0.03
1072,"Jan 30, 2022, 9:00:00",LUNAUSD,0.0224,0.0672
1073,"Jan 30, 2022, 9:00:00",MATICUSDT,0.01,0.03
1074,"Jan 30, 2022, 9:00:00",XBTEUR,-0.0276,-0.0828
1075,"Jan 30, 2022, 9:00:00",SOLUSDT,0.01,0.03
1076,"Jan 30, 2022, 9:00:00",BNBUSDT,0.008,0.024
1077,"Jan 30, 2022, 9:00:00",ADAUSDT,0.01,0.03
1078,"Jan 30, 2022, 9:00:00",DOTUSDT,0.01,0.03
1079,"Jan 30, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1080,"Jan 30, 2022, 9:00:00",LTCUSD,0.01,0.03
1081,"Jan 30, 2022, 9:00:00",BCHUSD,0.01,0.03
1082,"Jan 30, 2022, 9:00:00",XRPUSD,0.01,0.03
1083,"Jan 30, 2022, 9:00:00",ETHUSD,0.0131,0.0393
1084,"Jan 30, 2022, 9:00:00",XBTUSD,-0.0004,-0.0012
1085,"Jan 30, 2022, 1:00:00",MANAUSDT,-0.0035,-0.0105
1086,"Jan 30, 2022, 1:00:00",SANDUSDT,0.01,0.03
1087,"Jan 30, 2022, 1:00:00",FTMUSDT,0.01,0.03
1088,"Jan 30, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1089,"Jan 30, 2022, 1:00:00",LTCUSDT,0.01,0.03
1090,"Jan 30, 2022, 1:00:00",BCHUSDT,0.01,0.03
1091,"Jan 30, 2022, 1:00:00",XRPUSDT,0.01,0.03
1092,"Jan 30, 2022, 1:00:00",ETHUSDT,0.01,0.03
1093,"Jan 30, 2022, 1:00:00",XBTUSDT,0.01,0.03
1094,"Jan 30, 2022, 1:00:00",SOLUSD,0.0159,0.0477
1095,"Jan 30, 2022, 1:00:00",LINKUSD,0.0325,0.0975
1096,"Jan 30, 2022, 1:00:00",EOSUSD,0.01,0.03
1097,"Jan 30, 2022, 1:00:00",AXSUSD,0.01,0.03
1098,"Jan 30, 2022, 1:00:00",DOTUSD,0.01,0.03
1099,"Jan 30, 2022, 1:00:00",BNBUSD,0.0137,0.0411
1100,"Jan 30, 2022, 1:00:00",DOGEUSD,0.0754,0.2262
1101,"Jan 30, 2022, 1:00:00",ADAUSD,0.0162,0.0486
1102,"Jan 30, 2022, 1:00:00",AVAXUSD,0.01,0.03
1103,"Jan 30, 2022, 1:00:00",LUNAUSD,0.0319,0.0957
1104,"Jan 30, 2022, 1:00:00",MATICUSDT,0.01,0.03
1105,"Jan 30, 2022, 1:00:00",XBTEUR,-0.059,-0.177
1106,"Jan 30, 2022, 1:00:00",SOLUSDT,0.01,0.03
1107,"Jan 30, 2022, 1:00:00",BNBUSDT,0.004,0.012
1108,"Jan 30, 2022, 1:00:00",ADAUSDT,0.01,0.03
1109,"Jan 30, 2022, 1:00:00",DOTUSDT,0.01,0.03
1110,"Jan 30, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1111,"Jan 30, 2022, 1:00:00",LTCUSD,0.01,0.03
1112,"Jan 30, 2022, 1:00:00",BCHUSD,0.01,0.03
1113,"Jan 30, 2022, 1:00:00",XRPUSD,0.01,0.03
1114,"Jan 30, 2022, 1:00:00",ETHUSD,0.0351,0.1053
1115,"Jan 30, 2022, 1:00:00",XBTUSD,-0.0029,-0.0087
1116,"Jan 30, 2022, 5:00:00",MANAUSDT,0.01,0.03
1117,"Jan 30, 2022, 5:00:00",SANDUSDT,0.01,0.03
1118,"Jan 30, 2022, 5:00:00",FTMUSDT,0.01,0.03
1119,"Jan 30, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1120,"Jan 30, 2022, 5:00:00",LTCUSDT,0.01,0.03
1121,"Jan 30, 2022, 5:00:00",BCHUSDT,0.01,0.03
1122,"Jan 30, 2022, 5:00:00",XRPUSDT,0.01,0.03
1123,"Jan 30, 2022, 5:00:00",ETHUSDT,0.01,0.03
1124,"Jan 30, 2022, 5:00:00",XBTUSDT,0.01,0.03
1125,"Jan 30, 2022, 5:00:00",SOLUSD,0.0224,0.0672
1126,"Jan 30, 2022, 5:00:00",LINKUSD,0.0595,0.1785
1127,"Jan 30, 2022, 5:00:00",EOSUSD,0.01,0.03
1128,"Jan 30, 2022, 5:00:00",AXSUSD,-0.0247,-0.0741
1129,"Jan 30, 2022, 5:00:00",DOTUSD,0.01,0.03
1130,"Jan 30, 2022, 5:00:00",BNBUSD,0.01,0.03
1131,"Jan 30, 2022, 5:00:00",DOGEUSD,0.0851,0.2553
1132,"Jan 30, 2022, 5:00:00",ADAUSD,0.01,0.03
1133,"Jan 30, 2022, 5:00:00",AVAXUSD,0.01,0.03
1134,"Jan 30, 2022, 5:00:00",LUNAUSD,0.01,0.03
1135,"Jan 30, 2022, 5:00:00",MATICUSDT,0.01,0.03
1136,"Jan 30, 2022, 5:00:00",XBTEUR,-0.0544,-0.1632
1137,"Jan 30, 2022, 5:00:00",SOLUSDT,0.01,0.03
1138,"Jan 30, 2022, 5:00:00",BNBUSDT,0.007,0.021
1139,"Jan 30, 2022, 5:00:00",ADAUSDT,0.01,0.03
1140,"Jan 30, 2022, 5:00:00",DOTUSDT,0.01,0.03
1141,"Jan 30, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1142,"Jan 30, 2022, 5:00:00",LTCUSD,0.01,0.03
1143,"Jan 30, 2022, 5:00:00",BCHUSD,0.01,0.03
1144,"Jan 30, 2022, 5:00:00",XRPUSD,0.01,0.03
1145,"Jan 30, 2022, 5:00:00",ETHUSD,0.0552,0.1656
1146,"Jan 30, 2022, 5:00:00",XBTUSD,0.0012,0.0036
1147,"Jan 29, 2022, 9:00:00",MANAUSDT,0.009,0.027
1148,"Jan 29, 2022, 9:00:00",SANDUSDT,0.01,0.03
1149,"Jan 29, 2022, 9:00:00",FTMUSDT,0.01,0.03
1150,"Jan 29, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1151,"Jan 29, 2022, 9:00:00",LTCUSDT,0.01,0.03
1152,"Jan 29, 2022, 9:00:00",BCHUSDT,0.01,0.03
1153,"Jan 29, 2022, 9:00:00",XRPUSDT,0.01,0.03
